GET_taken|photo_num|mag_number|mag_code|film_type|revolution_num|principal_lat|principal_long|camera_tilt|camera_azimuth|alt_km|lens_mm|sun_elevation|activity_name|description|photographer|date_taken
215:32:37|21288|139|K|3401|65|10.0 N|020.2 W|68|201|114|60|15|REV 65|COPERNICUS, RAINS, SEA OF|JSC scan|
215:32:46|21289|139|K|3401|65|14.6 N|021.7 W|62|166|115|60|14|REV 65|COPERNICUS, RAINS, SEA OF|JSC scan|
215:32:55|21290|139|K|3401|65|15.1 N|024.0 W|60|180|115|60|11|REV 65|COPERNICUS, RAINS, SEA OF|JSC scan|
215:33:04|21291|139|K|3401|65|16.9 N|026.8 W|55|191|115|60|9|REV 65|TOBIAS MAYER, RAINS, SEA OF|JSC scan|
215:33:13|21292|139|K|3401|65|18.0 N|028.6 W|48|187|115|60|7|REV 65|TOBIAS MAYER, RAINS, SEA OF|JSC scan|
215:33:22|21293|139|K|3401|65|16.9 N|031.5 W|57|209|115|60|4|REV 65|TOBIAS MAYER, RAINS, SEA OF|JSC scan|
215:33:31|21294|139|K|3401|65|16.7 N|030.3 W|54|190|115|60|5|REV 65|TOBIAS MAYER, RAINS, SEA OF|JSC scan|
215:33:40|21295|139|K|3401|65|17.1 N|032.3 W|54|202|115|60|3|REV 65|TOBIAS MAYER, RAINS, SEA OF|JSC scan|
217:58:03|21296|139|K|3401|66|02.8 N|063.8 E|30|228|112|60|79|REV 66|WEBB, FOAMING SEA|JSC scan|
218:00:00|21297|139|K|3401|66|23.4 N|029.4 W|16|318|115|60|7|REV 66|EULER|JSC scan|
220:33:00|21298|139|K|3401|68|01.9 S|084.8 E|35|33|112|60|57|REV 68|SMYTH'S SEA|JSC scan|
220:33:10|21299|139|K|3401|68|01.8 S|084.6 E|34|33|112|60|57|REV 68|SMYTH'S SEA|JSC scan|
228:20:10|21300|139|K|3401|||||||60||REV 71|EARTHSET FROM CSM|JSC scan|
228:25:00|21301|139|K|3401|||||||60||REV 71|EARTHSET FROM CSM|JSC scan|
231:42:52|21302|139|K|3401|72|19.6 S|128.3 E|9|214|112|60|7|REV 72|TSIOLKOVSKY|JSC scan|
231:47:35|21303|139|K|3401|72|18.7 S|128.6 E|21|207|112|60|9|REV 72|TSIOLKOVSKY|JSC scan|
231:52:19|21304|139|K|3401|72|20.1 S|128.2 E|8|71|112|60|9|REV 72|TSIOLKOVSKY|JSC scan|
