0933555|CC|Okay, America; sounds great.
0933601|CDR|It looks pretty great.
0933614|CDR|We're getting back down among us where us plain folks belong.
0933620|CC|Roger.
0933645|PAO|Those orbital numbers are an on-board readout, we'll confirm those m a few minutes after some tracking.
0934100|LMP|Houston, this is the LMP. There seem to be two general kinds of ray patterns: those associated with a lot of secondaries and light colored, and those that have no visible secondaries. And that's independent, yet, from the irregular light-colored areas we've been calling swirls.
0934122|CC|Roger, Jack. We're copying.
0934214|LMP|Houston, there also - a lot more - there is - there is a lot more of that light-colored swirl-like irregular material, or discoloration - if - whatever you want to call it, in the back side highlands, particularly as we approach Marginis, than I had previously gathered from the available photography.
0934248|CC|Roger, Jack.
0934254|LMP|And there still seems to be no relief associated with it. Although, in many cases, it seems to follow ridge lines, or crater rims part way. In other cases, it's quite irregular in its distribution.
0934309|CC|Okay.
0934332|CMP|And bank A, that time, with the chamber pressure, was up to 95.
0934338|CC|Roger, Ron. And we got tracking data on you; has a 13.1 perigee - peri - perilune, rather.
0934349|CDR|Roger.
0934349|CMP|Okay, that's great, Bob, and we're still looking at that zero bias on the DC meter of about 5 to 7 psi.
0934401|CC|Roger.
0934407|CMP|Okay ...
0934551|LMP|Some of the boys might be interested to know that in a place where the Sun is just grazing the slope - it's a steep slope on the north rim of Crisium, I can see the horizontal lineaments that were such a controversy on 15.
0934608|CC|Roger. Understand. The north rim of Crisium?
0934609|CDR|... big one with the central peak.
0934613|LMP|Roger. There are some very steep slopes that just have grazing Sun on them now, and with the binocs, you can see that horizontal lineation pattern.
0934625|CC|Roger.
0934636|CMP|There it is. T-horizon will be good. Yes. Okay, I've got the edge of Crisium now. ... Getting hills on the side of Crisium, there. Sure a lot smoother-looking material than I thought it would be.
0934703|CC|Ron, you're about 1 minute from T-horizon.
0934709|CMP|Okay, Bob. Thank you. Oh. (Laughter) Here.
0934726|CC|And, Ron, we - we're copying you on VOX, we believe. is that affirm?
0934732|CMP|Yes, that's right.
0934733|CC|Roger.
0934734|CMP|You're not supposed to copy the other guys, though. Are you copying the other guys?
0934737|CC|No, just you, Ron.
0934740|CMP|Okay.
0934743|CDR|I may have been talking loud.
0934802|CC|Okay, Ron. You should be at T-horizon.
0934806|LMP|MARK. T-horizon.
0934809|CMP|Okay, that's pointing at the horizon all right. I don't see the crater, yet.
0934819|CMP|Okay.
0934838|CMP|Okay, I can see the rims of Microbus [sic] A and B.
0934859|CMP|Okay.
0934925|CMP|Okay, I really don't see it yet. I can see Microbus A and B, real well.
0935002|CMP|Okay, I'm going to pick out one and start marking on it.
0935008|CMP|1, 2, 3, 4, 5, 6, 7, 8. That's the wrong one. Okay, now I see what I'm supposed to mark on; okay.
0935022|CMP|1, 2, 3, 4, 5, 6, 7, 8, 9, ... 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, and it's gone.
0935109|CMP|Okay?
0935122|CMP|No, the ones I just wrote in there. Right?
0935144|CMP|Okay? And, lets - now I'm going to take a look and see if it looks like a cinder cone. Hey! There's Maraldi Gamma, the mound sticking up there right beside Maraldi. Hey, you guys are going to have some good hills to run down in there. Can you see it all - at all, coming up?
0935228|CMP|... north. That crazy radar is going to be in the way - the LM (laughter). Okay, it's going through the landing site, now. The shadow is just up to - You can really see the scarp on there.
0935259|LMP|See what they mean by Sculptured Hills, Gene? See the knobby characteristics in that - -
0935302|CDR|Yes. That'll be ...
0935303|LMP|- - area down there. That's part of the Sculpured Hills.
0935304|CDR|That's a massif there, too.
0935312|LMP|Now, we're just over the rim of Serenitatis, looking over the Graben Plains - -
0935319|CMP|Yes, I can just see. I'm going to switch to 17-1. 3, 4, 5, 6 - just got six of them on 17-1 and then the other three were were on F - F Crater; 17-1 was just barely in the - Sherlock was just barely beyond the shadow.
0935346|LMP|This is all supposedly covered with the dark mantle, Gene, what you're seeing down there.
0935350|CDR|Yes, the Sun angles are so that you can't tell the difference in albedo.
0935353|LMP|And look at those mare ridges, though.
0935357|CDR|I tell you, that's looking out into the gray -gray desert down in there.
0935359|LMP|That's the old Littrow site.
0935408|CDR|I think so. I think we're just about ready to climb.
0935411|LMP|I think the terminator is giving you the feeling of that, maybe. Ain't nothing out there.
0935417|CC|Jack, Houston. Can you see any albedo difference in the landing site area between the dark massif and the light area?
0935428|LMP|We can't see any difference between - in the low areas, between the dark mantle and other materials right now. We're right at the terminator.
0935439|CDR|Yes, but Jack and I weren't really looking at the landing site. I think Ron was.
0935443|CC|Roger.
0935453|CMP|Gerry, you could really see a difference between the - the South Massif and the - the mantle material around through there. The mantle is not nearly as dark as it looks on the pictures, though. But the massif, South Massif especially, looked almost a whitish color. I guess it's because the, partly the Sun was shining on it. But then - -
0935519|CDR|Could you see anything that looks like the slide?
0935520|CMP|Oh, yes. You can see the slide on the thing and definitely see the scarp going across through there. I was primarily concentrating on looking for the various craters so I didn't spend that much time, you know, concentrating on how the thing looked. But in the marks on the thing, the first about four or five marks were on F Crater and then I saw Sherlock about halfway through it and I got about five marks on the Sherlock for 17-1.
0935600|LMP|... Gene.
0935623|LMP|Houston, in crossing Crisium and Marginis, it looked fairly clear that with the small fresh craters, and I don't have a good size estimate right now - I think I'm looking in terms of 100 or 2 meters. You can distinguish where blocks have been thrown up by them, or not - possibly giving depth of the local regolith from the pictures you'll get in there.
0935705|CC|Roger, Jack.
0935712|LMP|And, also, on that lineation question, not only, where the Sun grazes a - a slope do you see the horizontal lineations, but they're at the southern end of the shadowed area on a slope. You get a couple other lineations showing up at least in a couple places I saw. One would be parallel to the slope - that is cross-contour, and the other was at a - an angle to that direction - oh - say of about 30 degrees.
0935802|CC|Roger, Jack. We're copying you loud and clear and no problems with comm at all.
0935810|LMP|Okay. We just had sunset.
0935815|CMP|And, Houston; America. On mag Bravo Bravo, 75 to 70 percent were utilized on J-3 and F Crater and 17-1 through the sextant.
0935833|CC|Roger. Just want to confirm, Ron. You started on J-3 and then you went to F Crater and -
0935843|CMP|Yes. I went to F Crater and then back to Sherlock or 17-1.
0935848|CC|Roger.
0935851|CMP|Actually, on J-3, I took four marks on a crater that was to the west of J-3 and then I finally saw J-3 and started marking on it.
0935901|CC|Roger, Ron.
0935906|LMP|Okay, Houston. Mag Oscar Oscar is 85.
0935913|CC|Roger, Jack. Thank you.
0935915|LMP|And, then - okay; and there's a number of pictures - Now, just a minute, let me try to give you a general feeling for where they were taken. Stand by 1.
0935951|LMP|Okay; a number of the last pictures that were taken on that series, or that rev, were taken between - say about 115 east, and - oh, about 100 east and they show several examples of the light-colored or swirl - -
0940027|CMP|Coming up now.
0940028|LMP|- - alterations to the surface. And that's in highland country where that is a distinct gray against the tan-gray or tan highland background - general highland color.
0940045|CC|Okay, Jack. I got that.
0940103|CMP|And, all my pictures, Jesus (laughter).
0940113|CC|Ron, Houston. We'd like you to move up and do the waste water dump starting now and the O2 fuel cell purge.
0940124|LMP|Okay, we'll get to that and mag Quebec Quebec is on frame 50.
0940131|CC|Roger. Copy.
0940134|CMP|Okay, you want to dump the waste water on the front side?
0940139|CC|That's affirm, Ron. We'd like to get a third dump now, so we have it dumped prior to the camera pass.
0940148|CMP|Oh, okay.
0940148|CC|We want to get a dump prior to the UV work there, Ron.
0940156|CMP|Okay, that's right - I'm sorry, I forgot about that.
0940202|CMP|... how ... going to go, with BATTERY VENT to - Okay, BATTERY VENTED, BATTERY VENT is CLOSED and going to DUMP A.
0940330|LMP|PAN CAMERA POWER going OFF.
0940422|LMP|Okay, Houston. Beginning the fuel cell purge - O2
0940428|CC|Roger, Jack.
0940514|CDR|Bob , any objections to making that VERB 49 maneuver, now?
0940532|CC|Stand by on that, Gene.
0940536|CDR|Okay.
0940554|CC|America, no objection to going to VERB 49 maneuver any time. Just do not open the UV door until the 94:45 Flight Plan time.
0940606|CDR|Okay. We're with you.
0940850|PAO|This is Apollo Control at 94 hours 8 minutes. Apollo 17 now is maneuvering to the attitude from which the ultraviolet spectrometer and the infrared scanning radiometer experiments will be performed. The start of those experiments on this pass will be after LOS, behind the Moon.
0940923|CDR|Hey, Gordo. I think we're still in LM PRESSURE up there in the tunnel. You want us to go back to LM/CM DELTA-P?
0940936|CC|Okay, Gordo's off. I'll have to wait a minute here, Gene.
0940949|CDR|For a Sunday night, you're - you're hard to get along with.
0940956|CC|Oh, come on.
0940958|LMP|Wise Marines - wise Marines end up in Antarctica.
0941006|CC|Roger. Can't do that. They don't have any gates down there.
0941015|CDR|That sounds like a job you could probably handle.
0941019|LMP|Listen, after that answer, I'll build one down there for you.
0941022|CC|Thank you, sir. Hey, you can go to LM/CM DELTA-P.
0941028|CDR|Okay, thank you. (Laughter)
0941228|CC|America, Houston. The fuel cell 3 purge can be terminated.
0941234|LMP|I beat you.
0941248|PAO|This is Apollo Control at 94 hours 15 minutes. Apollo 17 is just south of the Oceans of Storm, Ocean of Storms now. Shortly, we'll be coming up on the crater Grimaldi again. That's where Jack Schmitt saw a flash on the last pass. We're showing an orbit of 58.9 by 14.3 nautical miles at the present altitude of 28.1 nautical miles.
0941734|CDR|Hey, Bob. Who you talking to us with, Honeysuckle or Goldstone? Honeysuckle, I'd guess.
0941750|CC|We're talking through Goldst - Goldstone, Gene.
0941759|CDR|Okay, looks like about a tossup from here. I'll tell you, there is really one heck of a big low-pressure area developing somewhere off the coast of California, Washington, or Canada, out in the Pacific Northwest part of the country.
0941817|CC|Roger. We copy.
0941826|CDR|We were watching it earlier today, but I tell you, now, it's really dragged in some other clouds with it. It must cover an enormous distance and it's got some real spectacular circulation.
0941839|CC|Just for curiosity, are you using a monocular on that?
0941849|CDR|No, I'm using a binocular.
0941852|CC|Roger.
0941933|CDR|Bob, it's - it's got a trailing front. I can't really see the States, or even the North American continent, because - -
0941940|CC|Stand by, Jack - or Gene. We'd like for you to terminate - -
0941943|CDR|- - pretty well covered - -
0941944|CC|- - waste water dump.
0941947|CDR|Okay.
0941949|CC|Sorry about that. Go ahead.
0941954|CDR|Okay, I was just going to say, it's got a - looks like a tremendous trailing front. Roughly, north-northwest, south-southeast, and it looks like it may just sweep up the western coast. It's hard to tell how far off the actual center rotation or even a front is. I just remember from earlier this morning, when I could see landmasses, that it appeared to me to be off the Pacific Northwest out in the ocean.
0942025|CC|Roger.
0942221|CC|Jack, Houston here. We've just been kicking around with Farouk, and if you get - if you want to, during your - any of your free time, if you have any, you might look at Copernicus with your binoculars and see if the dike goes all the way - all the way across. He would recommend using the binoculars. Don't take any of your eat or sleep time at all, but you might get a chance on this one eat pass to, as you go by there.
0942254|LMP|Okay. I'll give her a try. You might give me a couple minutes' warning the next time around.
0942306|CC|Okay, Jack.
0942310|LMP|I'm not sure the attitude is too good for that. I wish I'd thought of it this round.
0942315|CC|Roger. Well, we were pretty busy coming up on it this time. I think the - that's why we mentioned the attitude may be okay during the eat period. We don't want you to break away from your eat period unless you see you can spare the time.
0942404|LMP|Just looking at the southern edge of Grimaldi, Bob, and we probably have it covered on photos, but there's a nice tangential to slightly circumferential graben along the southern wall and climbs out over the western rim and off the eastern rim, and that graben is premare - premare.
0942440|CC|Okay, I copy on that, Jack, and as long as we're talking about Grimaldi, you might just rem - we'd like to have you brief Ron exactly on the location of that flash you saw. We'll probably ask him to take a picture of it, maybe during one of his solo periods.
0942511|CDR|Hey, Bob, before we get awfully involved, just let me tell you what our motive is here in the next couple of hours. That's to eat and get done what's in the Flight Plan, and come our rest period, we're probably going to turn out the lights and make sure everything's done by then so we can start it on-time tonight.
0942532|CC|Yes, that's a definite - we concur with that definitely, Gene. Don't want you to work into your sleep period.
0942544|CDR|Okay.
0942719|CC|Gene, Houston.
0942725|CDR|Go ahead.
0942727|CC|Gene, last night you didn't use a tone booster, and the work you gave us was that it had - it wasn't working, and we're just wondering if you want - we're thinking about working up a test board to see if - did you test it out thoroughly to make sure it wasn't working, or was that just your desire not to use it?
0942746|CDR|We tried it, Bob, and it did not work. The only reason I'm reluctant on a test is I just don't want it to take much time.
0942757|CC|I don't think it would take much time. The only thing I could say is it would - you know - two obvious things I'm sure you checked them, Gene, would be the utility power and make sure you had the right lamp tests on when you tried it, and that's the only - I'm sure you did it, and that's the only obvious thing - maybe a circuit breaker or something like that.
0942819|CDR|Well, we checked it both on the left side and on the right side with two separate UTILITY POWERS and verified that the MASTER ALARMs came on with the test on both sides, and nothing ever happened.
0942833|CC|Roger. I was sure of that, Gene. Just wanted to make it - put everybody at ease that it's just not working. That was essentially the test. Just forget anything we said about tests.
0942851|CDR|Okay.
0942855|LMP|What test?
0942857|CC|Roger. Got you guys trained up there, finally.
0942907|LMP|Arf, arf.
0942913|CMP|Houston, America.
0942914|CC|Roger. Go ahead, Ron.
0942919|CMP|If I don't find my scissors here one of these days, I think it takes about four bolts on either side of the - you know the optics, where they stow the optics? it looks like there are four little tool E bolts that'll come out. And I think maybe they might be back behind there, I don't know. See, there's a great big slot up at the top of that - oh, it's at least an inch - inch between the top of the optics thing and the top of the spacecraft. I looked back in there with a flashlight and can't see anything, but it's a big hole back there anyhow.
0943007|LMP|I think the commander might have something to say.
0943012|CDR|Hey, Bob, just ignore everything he said. We'll leave him a pair of our scissors, and he's just worried about being hungry.
0943021|CC|Roger. Those are your EVA scissors, too, aren't they?
0943024|CDR|But, he is not - Yes, but we can handle - we can handle it with one down there. He is not taking the spacecraft apart to find his scissors, and I will not let him go hungry.
0943035|CC|Roger.
0943039|CMP|Okay, either way.
0943546|LMP|Hey, Bob, before we lose you, how did the Oilers do today? (Laughter)
0943557|CC|9 to 3. Steelers over the Oilers.
0943602|LMP|9 to 3?
0943604|CC|That's affirm.
0943609|LMP|9? 09 to 03?
0943612|CC|That's affirmative. Played one of their better games, I guess.
0943621|LMP|How about the Chicago Bears? You got their score handy?
0943625|CC|Hey, Jack, how about if we pick you up during the eat period. While you're eating, we'll brief you of the whole NFL situation for today. Okay?
0943636|LMP|Well, we are eating. I guess we wait until we come around next time. Okay.
0943639|CC|Oh - I - well, the Bears were ... losing but - -
0943648|LMP|Bob, we'll wait and you can get up the late evening news prepared for us here the next time around.
0943655|CC|Okay. Have your gourmet dinner and I'll give you the news.
0943700|LMP|Okay.
0943813|CC|America, Houston. We're going to lose you here in about 2-1/2 minutes. We'll see you at 95:28, according to the Flight Plan, and you're looking good. We don't have anything, any anomalies or anything against you right now. You're looking great.
0943833|CDR|Thank you, Robert. We'll see you coming around the horn.
0943836|CC|Roger.
0943846|CDR|Hey, Bob, if you could, it might be appreciated with a word or two from our home fronts.
0943854|CC|Yes. You didn't let me do it. I was going to give them all a call while on this LOS here, Gene.
0943902|CDR|It's that thing again. I bet you were concentrating on the dot.
0944015|CC|Hey, guys. The Bears 21 to 12 over Philadelphia.
0944023|CDR|Thank you. We're going to watch your signal get cut off here.
0944028|CC|Roger. Was touch and go on that because at one time they're losing that game.
0944031|CDR|I ...
0944108|PAO|This is Apollo Control at 94 hours 41 minutes. We've had lost signal on the 3rd revolution. Ron Evans performed some landmark tracking on the front side of the Moon during this pass and we got some earth weather reports from lunar orbit, believed to be a first, in the Apollo series. And spacecraft is in the attitude now to perform the ultra-violet spectrometer and the infrared scanning radiometer experiments. We - we expect to acquire Apollo 17 next at 95 hours 28 minutes. Will come back up then, at 94 hours 42 minutes this is Mission Control, Houston.
0952707|PAO|This is Apollo Control at 95 hours 27 minutes. We should be acquiring Apollo 17 on it's fourth revolution of the Moon in about 45 seconds. We'll stand by for the first words.
0952825|PAO|We have a signal and are receiving data.
0952859|LMP|Hello Houston, America.
0952903|CC|Hello America. Reading you loud and clear.
0952909|LMP|Bob, the flight plan is complete to 95:30.
0952913|CC|Roger.
0952922|LMP|And Bob, the IR cover came open about 1 minute late.
0952927|CC|Okay, Understand. Might be interested, the lasted tracking data has you at about 14.1 perilune. It's coming up closer to your CMC data. And, America, we'd like to have the H2 tank, H2 tank 1, fans off. We'll be letting that pressure decay on that. We'll be bringing them back on prior to sleep period.
0953004|LMP|Okay, that's OFF.
0953008|CC|I've got a number of pads and flight plan update any time you're ready for them, if you want or you can hold off it awhile.
0953028|LMP|Why don't you start with flight plan updates Bob?
0953029|CC|Okay, At 97:30, 97:30.
0953041|LMP|Okay.
0953042|CC|You should have a pen and ink change there that says UV cover CLOSE. After that add UV OFF.
0953103|LMP|Okay, got it.
0953104|CC|Okay, now, just a note, or you can jump way ahead to 106:51, where it says delete, see where it says UV off, just delete that, or else make a verified, because it will be off during that whole period.
0953122|LMP|106. Yes, I'll just put a verified by that. 106:51.
0953127|CC|Roger. The next thing I've got are the pads. The TEI 12 and TEI 19 pad.
0953142|LMP|Okay. Go ahead.
0953144|CC|The first one is TEI 12, SPS G&N 38570, plus 0.49 plus 0.92, NOUN 33 times 111:54:42.86 plus 2543.8 minus 1765.6 minus 7950. Roll is 186, 109, 328. The rest of the pad is not applicable. BREAK - BREAK Jack, we'd like an ACCEPT on the computer please.
0953251|LMP|You got it.
0953253|CC|Okay. The set stars are as always, Sirius and Rigel, 133, 200, 030. Four Jet, 12 second on the ullage. Three notes: Burn undocked, assumes no CIRC, longitude of the Moon at TIG will be minus 140.19 degrees. Over.
0953356|LMP|Bob, give me note two again please.
0953400|CC|Okay, Jack, the three comments are: assumes burn undocked, assumes no CIRC burn, and the Moon at TIG, the longitude will be minus 140.19 degrees. Over.
0953426|LMP|Okay, I got everything, but number 2. All right, here's your readback. TEI-12, twelve that is, SPS/G&N 38570 plus 0.49 plus 0.92 111:54:42.86 plus 2543.8 minus 1765.6 minus 0795.0. 186, 109, 328. Rest of the pad is NA. Sirius and Rigel 133, 200, 030. Ullage is 4 Jets for 12 seconds. Remarks: (1) burn undocked, (2) assume no CIRC, (3) longitude, lunar longitude at TIG minus 140.19 degrees, .19 degrees.
0953522|CC|Roger. Good readback, Jack, and I've got the TEI-19 pad, if you're ready.
0953543|LMP|Okay, go ahead.
0953544|CC|TEI-19, SPS/G&N 38023 plus 0.49, plus 0.86; the TIG time, 125:46:47.22; plus 2456.3, minus 1925.3, minus 0731.3; 186, 108, 325. Rest of the pad is not applicable. All the notes are the same as on the TEI-12 pad, except the longitude is minus 147.62. Over.
0953706|LMP|Stand by 1.
0953750|LMP|Okay. Here's your readback. TEI-19, SPS/G&N; 38023; Plus 0.49, plus 0.86; 125:46:47.22; plus 2456.3, minus 1925.3; minus 0731.3; 186, 108, 325. Rest of pad is NA. And the remarks are the same as for the TEI-12; that includes set stars. And the only change is the 3, which is the lunar longitude at TIG of a minus 147.62. Over.
0953840|CC|That's a good readback Jack. I've got a LM DAP read-up here for you. They recommend this be copied on page 1 of the LM Data Card Book, Jack.
0953900|LMP|Well, strangely enough, the LM Data Card Book's in the LM.
0953904|CC|Yes, I figured as much.
0953904|LMP|We'll put it in our Activation Book. Let me find the right page.
0953908|CC|Okay.
0953908|LMP|Let me find the right page.
0953910|CC|Roger.
0953915|CC|And, Jack, the computer's yours.
0953921|LMP|Okay.
0954027|LMP|Go ahead, Bob.
0954029|CC|Okay. LM DAP information: LM weight, 36714; CSM weight, 38078.
0954055|LMP|Okay, the DAP load is LM weight 36714, CSM weight 38078.
0954102|CC|Roger, Jack, and I'd like to correct one call on my, the TEI pads. There is one other difference between the TEI-19 and the TEI-12 under notes. And the TEI-19 assumes the circ burn, over.
0954136|LMP|Okay, that's corrected to assume circ on the TEI-19.
0954141|CC|Roger, Jack. I'm sorry on that. I've got some notes from the flight - -
0954145|LMP|That's alright, Bob.
0954150|CC|Got some notes for Gene from the Flight Surgeon. He promised an update to you on some meal recommendations here on food. You might want to copy this into a supplement.
0954209|LMP|Okay. Just standby one, please.
0954212|CC|Roger.
0954325|LMP|Bob, let us take a look at the landing area and will be right back with you.
0954330|CC|Okay. Just whenever you want it, there's no hurry on this at all. Jack, you just might put a little note there somewhere for yourself that Copernicus is at 96.03 if you want to look at it.
0954344|LMP|Okay. 96.03.
0954545|PAO|Apollo 17 is coming up over the Taurus Littrow landing site now.
0954627|LMP|Now we're getting some clear - look like pretty clear high-water marks on the - -
0954631|CMP|There's high-water marks all over the place there.
0954633|LMP|- - on the north part of Tranquillitatis in here - mare onto the highlands.
0954641|CC|Roger.
0954711|CMP|Yes, there's high-water marks all over that - that - I think that's Maraldi there, isn't it? Are you sure we're at 13 miles up?
0954728|CC|You're at 14.1, to be exact, Ron.
0954734|CMP|(Laughter) Looks pretty low.
0954738|CDR|Gee, I wonder what it feels like to be at 8 to 10.
0954745|CC|You're going to find out, I think.
0954817|LMP|I tell you there's some mare ridge or scarps, very sinuous - just passing one. They not only cross the low planar areas but go right up the side of a crater in one place and a hill in another. And it's not at all like a fault scarp. It looks very much like a constructional ridge. And it has the sinuousity of a, pardon the expression, rattle snake.
0954842|CC|Roger. Does it look like that one we saw on the track the other day?
0954849|LMP|Yes, very much like that one that you almost caught. Look at that. There's a tongute - there's a tongue depressor - several of them - grabens in here. We must be out on the edge of Serenitatis now, right?
0954908|CC|Yes, we show you on the edge of Serenitatis, Jack.
0954915|LMP|Roger. I just - we didn't get a view of the site, though, going over this time. I think it was off to the north of us just a tad. That's the best example of a mare - mare-like ridge that was as clearly constructional as I would want to see it. Out on the mare, it's never quite that obvious. But there, it climbed up over a hill and then back down again.
0954943|CC|Roger.
0954950|LMP|And that was just east of the - an area just east of the edge of Serenitatis and probably a little bit south of the landing site.
0955005|CDR|Say, Bob, rather than copy specific recommended changes or deletions to a diet, can you have a general comment that's any different than what I already understand?
0955018|CC|Right. It's no problem.
0955019|CDR|If not, I would rather delay it.
0955020|CC|No, it's no problem, Gene. Two quick comments: the next couple of days, delete the peach ambrosia and the mixed fruit bar, and don't delete anything from the LM menu. And make sure you get all the water in for rehydration, and take - bias it if you think you get 30 percent gas, then put in 30 percent more so you get all the water that is required. And take two anti-gas tablets after each meal instead of one. That sums it up.
0955053|CDR|Okay - Okay. Very good. I'll - I'll handle all those words according to their needs.
0955100|CC|Roger.
0955102|CDR|Appreciate them, though.
0955115|CMP|Houston, America.
0955119|CC|Go ahead.
0955119|CMP|We're shooting magazine QQ, frame 50 - frame 50, 51, and 52. We're taking - looking south at the terminator.
0955136|CC|Ron, we need to get looking at the pan camera here, per the Flight Plan.
0955145|CMP|Thank you.
0955214|LMP|Okay, Bob. POWER on the PAN CAMERA now.
0955223|LMP|MARK it.
0955233|CC|Roger. We got it.
0955237|LMP|Okay. And has my biomed been looking all right?
0955243|CC|That's affirmative.
0955252|LMP|Okay.
0955342|CC|America, you can turn the PAN CAMERA, OFF.
0955349|LMP|Okay. PAN CAMERA going OFF.
0955352|LMP|MARK.
0955521|CDR|... the up-link.
0960029|LMP|Okay, Bob. Let's see. Will Copernicus - will be north of our track. is that correct?
0960039|CC|I believe so, from my charts here, but let me doublecheck that. That is affirmative. Tommy just gave me the up on that one.
0960122|CC|If you guys got time to listen, I can update you on the homefront while you're wor - looking out the windows.
0960134|CDR|Go ahead, Bob.
0960136|CC|Let's see. For the CDR, they're eating beans and combread over at Nassau Bay tonight. Probably a good thing they're eating beans there, Gene, because you're feeding 25 tonight. And the horse is getting fed, also.
0960155|CDR|Beans and combread? it's a good thing I'm eating up here.
0960200|CC|You better believe it. And, of course, everybody sends their love. And over in El Lago, they're -
0960210|CDR|Well - -
0960211|CC|Go ahead, Gene.
0960216|CDR|I was Just going to ask you to return mine for me, would you?
0960220|CC|Oh, you better believe it. They're listening to the squawk box. You don't have to say anything to me. And over in El Lago, Jamie's saying - is saying her prayers ending them with, "God bless America and Challenger from now on." And John is saying, "There's Daddy's rocket - makes it go pitch, light out." And of course, everybody sends their love - -
0960242|CMP|They're great.
0960246|CC|And they're all listening right now if you'd - -
0960248|CMP|Tell John, though, that I shaved the other night.
0960251|CC|Roger. He'll be listening, hearing that. They're all over at the - in Nassau Bay at a big meeting of the Flight Plan. The Parkers are briefing the Cernans and the Evans on the Flight Plan tonight. And out in Tucson, for the LMP, it's kind of cloudy and cold out there today. It's colder than normal. Everything's working fine on the speaker out there, Jack, and they're just listening, and Mother - your Mother is really tickled and just pleased as all get out.
0960323|LMP|That sounds like Mother. And I just got a real good view of Copernicus, but I'm afraid I can't help you out on that structure in the central peak. Just a little too dark.
0960336|CC|Okay.
0960340|LMP|But it's a fantastic sight at this altitude. It is a big crater. It looks like it's about 80 kilometers in diameter.
0960354|CC|I'll drink to that.
0960359|LMP|And put down a verify on those dark deposits in the wall. And also on the southeast wall, there's one right on the rim. I think we mapped that one, too, but I'll have to go back and check.
0960420|CC|Okay.
0960422|LMP|That one looked like it had a crater in it. However, they all tend to be elongate radially, with respect to the crater. But that's about all I can add now.
0960446|CC|Okay.
0960458|LMP|Bob, I'm glad, the squawk box is fixed. And, of course, send my love and best wishes out there to Tucson.
0960508|CC|That's a Roger, Jack. You guys might also be interested, here in the Houston area, all of the ground voice or air-to-ground is being carried on FM stations a hundred percent of it. And KUHT, the television station, will cover the - educational TV station - is going to cover 100 percent of the EVAs, all three of them, for all the time.
0960541|CDR|That sounds great. We hope we can provide them with as much education as we can entertainment.
0960549|CC|We're counting on it.
0960555|CDR|I guess Parker's all we had left down there to brief them on the landing site, huh?
0960607|CC|vl won't even comment on that one.
0960612|CDR|(Chuckle) Okay. I figure he will later.
0960627|CDR|I'd like, also, to send my best up north to the Bellwood - the Bellwood area up there, because I think there's a squawk box up there, too.
0960639|CC|Beautiful.
0960645|CDR|And, Bob, it's - all in all, it's been a pretty exciting day. I think a pretty accomplishing day, and certainly a rewarding day on our part. It's also been a long day, but we're hoping that it can only be superseded by tomorrow. And judging from what we've got in store, it might very well be.
0960707|CC|I think that sums up the day. It's a day of anticipation for what's going to happen tomorrow. Everything's gone off real well here, and we're just glad you're in the orbit you're in and ready for tomorrow.
0960721|LMP|My goodness, Bob. This is Jack. It's awful hard to spend much time up here anticipating. The events come so fast and certainly are exciting and rewarding, each one, one at a time. But obviously, tomorrow is going to be the biggy.
0960739|CC|Roger.
0960750|CC|Ron, we're watching your 52; and just be advised you do not have to do the option 1.
0960759|CMP|Okay. Real fine, Bob.
0960926|LMP|Bob, I'm not sure whether it's entirely proper, being a bachelor, but I'd like to send my regards to everybody - all the families listening to squawk boxes tonight.
0960942|CC|Roger.
0960955|LMP|Bob, we're going right over the Procellarum Ridge now, if I'm not mistaken, out in the middle of Mare Procellarum. And we're low enough now that you can see some of the terrain.
0961009|CC|Okay.
0961012|LMP|That is - that is, some of the hills and rilles and valleys associated with that ridge system.
0961024|CC|Roger. BREAK - Ron, we've got the 52, and it looks good. You can torque.
0961031|CMP|Okay. I'll torque it 10, 3, 0.
0961108|PAO|This is Apollo Control. Gene Cernan's remark about up north in Bellwood is a reference to his mother, Mrs. Andrew Cernan, who is following the course of the mission at her home in Bellwood, Illinois.
0961204|CMP|Houston, America. You want an E-memory dump?
0961208|CC|Roger. We're standing by. We're ready for it.
0961214|CMP|Okay. VERB 74 - sync
0961303|CMP|The GDC is aligned, and we verified that the LM valve is in LM/CM DELTA-P.
0961313|CC|Roger. We got you.
0961326|CC|The E-MOD is finished, Ron.
0961332|CMP|Okay. Thank you.
0961421|CC|Ron, we're ready to up-link the jet monitor program and one of the burn constants.
0961430|CMP|Okay. You have CMC and ACCEPT.
0961433|CC|Okay.
0961434|CMP|P20 and ACCEPT.
0961628|CC|While you're eating or getting ready to eat, I can update some of the news for you tonight, if you're away from the windows. Or are you all still looking out?
0961638|CDR|No. Go ahead, Bob.
